###############################################################################
# do.txt
# This file was auto-generated by aeadtvgen v1.0.2
###############################################################################
# Parameter:
#
# add_partial            - False
# block_size             - 1344
# block_size_ad          - 1344
# ciph_exp               - False
# io (W,SW)              - (32, 32)
# key_size               - 128
# len_format (AD, DATA)  - (32, 32)
# lib_name               - lakekeyakv2
# max_ad                 - 24
# max_block_per_sgmt     - 9999
# max_d                  - 1000
# max_io_per_line        - 8
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ['npub', 'ad', 'data', 'tag']
# npub_size              - 128
# nsec_size              - 0
# reverse_ciph           - False
# tag_size               - 128
###############################################################################

#### Authenticated Decryption
#### MsgID=  1, KeyID=  1 Ad Size =   23, Ct Size =  453
# Instruction: Opcode=Authenticated Decryption
# INS:30410000
# Info :                Plaintext, EOT=1, Last=1, Length=453 bytes
# Info :               Ciphertext, EOT=1, Last=0, Length=840 bytes
HDR = 52000348
DAT = 87A408C1676E4E8186782FF79E132F734110B47A857C898BABF47A2FF409C205
DAT = A7F66742C31D627341E271CA50DEF0DD5116AE2546AA682BB8B4DCC2D460BF90
DAT = DE5DD5252B21EF38C93FDA17C846420E3D42ED3C5A567F5D8DF5E26F06FC01B0
DAT = B14AA8B5533B09C6727E07BE670C4F7E13E3D5EEDAE1B06D532A9537F3B49900
DAT = E87568F179CF4E502303622168996FA1FD1A2B0480C2F92DE5B5FB6159FBF408
DAT = EEF45A57952FA8B7CEEBACD731E6073E0A8B7397F4403720557F1AF727973A5B
DAT = 0BE34961AC5A565ADD7BE2933DC3DBE4EC6203E7777003227FF52A2AB21C8F85
DAT = C1F21497D14A9EDC7E5A6C6E22B328AF706A6739C3BE67CCDC4EFF325B84BED0
DAT = 406BD842C9041C72A1FA0FE591F6724A6C57DADCCA352DBE8D806A80C7315BAD
DAT = 8A3233CE06ACC0AF165E88FA93131A00A131464BA52F28054990C49481601EA9
DAT = 3F6FA964E1A4276F15A567F17EE7EF0E6E4F49AD3CFCE92969AA2FC4E5E5FDE7
DAT = 17F3733E8E6CC8D3F2ABC918D89D5B58D345AD7F6D0007C364BF98B3DA0F65CE
DAT = 99EA6DFA59E9CD648B4B6F144645D2FD3906644FBCC35348B27CB5DA06387E62
DAT = 22D3F5A616EC3F952ECF00DE0FCC5516752CD07FD9F66BB350AF211304F78AAB
DAT = 9BBBB8E2A147038D51E83FE76DEB2C01814F595BF845E9E954056165FE85A31A
DAT = 82197526EFC0A3861CA910225A2B54A5C9852DD88568C451FF314E02FA4C4F6F
DAT = D7CD90B76A5FC79357EDBC77A1E606B440BA4D0E1AFEF6AB0B1D9032BFBB02C8
DAT = 5AEB1ACE0DAF3021DC5783948D48606FAC788136153A898AECA1A5BCD4B47161
DAT = BEC249072E0496BA969405A8FE13009BD5FEDA4892B1DD8473675CC97C9327B0
DAT = 64BB0F4373C93E04009D46CB86284D641B8DB27638DA075A563A69C2CC64E5AB
DAT = B6F9E63EAD986B9BA30C1F380FE6F167E76DDDF1DA01986A795E88313BE71AF9
DAT = E27139AEC4ABEB9B3E214865D8C5F5CB4C9E9580A91DF24365D885BCB654A8A5
DAT = 5ECCE956FFFB35FB63C42EFB7ACF77B8F66AB088A5DC2EC51C0155656AC2B4DC
DAT = 54B1E796211F7D7B187E3BF88E4E02D509ABE1C813D33CBB91D0E299F5964E87
DAT = CC7EE6A93176CCB1FFBDE01979C112D7527131AC3540C9E1539053D1FE0E1049
DAT = 3950AF2B53A21E4CF1C3D537F28FF1B89E5AA5018E6C368B22878C2A9BA809FA
DAT = ADAAABE204FE7269
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = A4435C8AAF4A0B53BA1821D8DD85B0FA
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 30, KeyID= 20 Ad Size =    9, Pt Size =  995
# Instruction: Opcode=Authenticated Encryption
# INS:251E0000
# Info :               Ciphertext, EOT=1, Last=0, Length=995 bytes
HDR = 520003E3
DAT = 0140B99C9120E28E68FCD2D905CD7EA44C197D32216D922D3E8C5584AD2979FF
DAT = 342FF8BA0A159AD0839308D49801E325DBC76FFCCA25A080C97760EC0CDC84ED
DAT = 04FA8928F947F4E2D9B78264B751CFC5865571CD1B50AB2D04E23F10F5B6924F
DAT = 850CE94DFAB810C630597AE9D376334E22CBDE6700CFD8AAAB0CAAE5C6838307
DAT = 6228C637970E3DA129C08C28C02619A3C602A9D58DAD4459DE9904E6589D0EB3
DAT = BEB18AC7DB3376B80370486AA919DD53DA2ABC9ABA3F90B6CC338DC8FB7AB5E7
DAT = C8B76E97F9983C8D7F9C5F47CCCC18982DBE8135CDE0A4EE157F1A0C8E054669
DAT = 1F31B5011D3ECA1607BB043BF2529E1B244B77D890974D7A50645903C967E5A5
DAT = 86A6984CE78E1212509A20442979602A9EDBFCFB17DAAA8A8AE39A8EC8EF42E8
DAT = 42E8FE71B4B880A196F4E437D61C8F3BF1D436978910EE938B1E1603D4A690D0
DAT = 05241E32717A53284380D2B6B9BDAC4A7E0F3CBEDE3A2F5B14A8FDF71A8E106B
DAT = 19D2FE46276E8626A902E9F17ECCFA5302E9F2A05DF2CDB3260ADC791157F215
DAT = 11424E0F8EE50D47642501D76715DED9600F4EFF750B3F45A937AFA201BA05D1
DAT = 30E15C401C87A58A1CD5A231FE754199B4B7B741BEAA23690066C2CC9FD6F6EE
DAT = 1F9CD8F6F3ACF48EB56D9E9C0B24073D885BE9450E67B9A4D27CE2DB1CA364A1
DAT = 8B5B6B622A0415B29EC2E9CB4B034F4AC00E6D0DDD8666B03B6DC5F37C5A26E4
DAT = 7DF54B9FCFFBF5D48231DAFDADD10A9B57D64ABE4A86227F4F959FCD5D6C4896
DAT = 6655C17B0197CD343BBDD097CDA91E64D0366C5EB44F01D69C43180B5F65CAF2
DAT = 4B6EBF7A371D0EB6C50DA6680B868726CFBC458374AB5EE8C0E67931E34FDB41
DAT = 96685507652F96BF9CCE76AC74C4330007845524942101575401CABF1879E46A
DAT = 2486B6885196FC2612DE33B57A38989B0ACD527D3828EE82CB2AB5D620F23B65
DAT = 05BBC51E7ECFEF193AB6B7ABA095ED9D18758AD9BD6981E7913FC92E6029A10A
DAT = 0E3D54DF6EA333A504F5A95DE946ED6FC6A451C4129E0C37949A6226796AB92E
DAT = 2C53C6B0FEB17E723EBDD92F6C5132F704F9F4EBE01D80A854F4306DEF3F5009
DAT = F57CF5D4BFB550130CE3D2123FEF86EDFB40BF9E0B1488B0F65BD1D23EFF259E
DAT = 65DF0AD8B5AD1B8B468982CEA9DB646A890F306AC4C333D36F7A96E601CBB315
DAT = 73C5862AE34DC6BD67E6B054C507075A48D30B07BC8F859E9648CBA212FE2A10
DAT = 6AA554F14E54F09B4199581E6D5B8A61910FC85ED809A3026516DDC2D5E4A49D
DAT = 96767E25375A73B1C2BB666D21651E6CEFAFE367E19F24FDA6A04CBDCF1FCE2D
DAT = 2873A4D4EF8E784DEA7D16977D07459E4735B50A0FC87E005493030A5A4CB662
DAT = 6B5818C9502769AB7DA1D133C64E85CB0DDC71FC6E4BA3AD1827C7B5DF8F48EC
DAT = 33B13300
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 7089812522B665AF3C6525E02245A7E2
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 31, KeyID= 21 Ad Size =   14, Pt Size =  718
# Instruction: Opcode=Authenticated Encryption
# INS:255F0000
# Info :               Ciphertext, EOT=1, Last=0, Length=718 bytes
HDR = 520002CE
DAT = 05EC2E7FD28F7E517A4CEFAB348B796F44416BFB58907319F0C617FD15A1E7FF
DAT = 303D5F87369025117810E8197D2D62970BCC25A9C6A93309D0A0DA2847839CCD
DAT = 309B71B03C67E6D09427D6F26F7F0915F72530EA31D092C0DF9AFB8E051EC27B
DAT = 7C3349DCB88EBB40BDD11B25FD4148AB980F7F949562E0CAFB5250C05C8FCF3B
DAT = 2E29639135316A9C487E20F121F0C18E86F783C0DA722BA27E859FBBD4AC4DCE
DAT = 7FC0A20BDD188A23778E5F58B1820744E1DF3D9B2CA2C0DA326F9F8C50AE8192
DAT = 76256F28188B1C5CE9E78E2054BC53CFDF6736DCF74BB38DCB89CA27B4D7EA7A
DAT = 74A8F5E5C29C7218551E1A0FB04B1746D0F647CE1B8371D108DA5D6CBFB868AE
DAT = 71EC72FB44EEA812734C1991D2389113EE86C3EE811B3B6660E2350109B63D9E
DAT = C2CCB2D4B3DF5076C7873C8271C57CD90AE6805E04E62A04A36E289B50B34EFE
DAT = 43E13C7D8A1408E1E3A7CC39BCF74BA0C1235ABF2BFBAE206358C00A900DCB20
DAT = 2375C1017821291529D609E1E0475FFDB94141B4EDA52A7AFF1F2A2F3EC361C7
DAT = 1F6D7353413F37DFA076D28CBDA51EB4C93D93E418D21773BD3AA8AD3BF2BD4E
DAT = ABF2AC7BE5297BA27D294383E1B697555E329E7B69EAD798C44FA1E4FBA465AA
DAT = 7B29E7F2B0DCC257C4E7CAAD0F8B668E1BA00A05273CEE7123F5F35CB8712350
DAT = 1CEFAB0928A97D8D4D4816E47A927D820F56C3A6D96DBA955EF08F29BBD3E064
DAT = AD932E613463A0108311EE2BFDC2CC9ED7DE8BE21525BC41EFBB4EF1CE4A1EC6
DAT = 13EFF9FC96DF53B9145FA30BCA01DBC585EB508B05B1CA545D6DCCEAA57BE70D
DAT = 54303B20E16BABA6EE45BCA024CAEAFBCA160050DFFD97F73666E39FD416FB5F
DAT = 8A4200375B544C5EE7B998F37D4BE623879D4064DDD44D685C610CA5EE5F7260
DAT = 4AD347DB3E39E88C79FB79BFC565D359F04E137CF329C179161EBDCDA82884C0
DAT = 42E3B216BC7B60C6F501BF25B92284252BAC5D666B872075E53936A2B4866F35
DAT = 84155E6C6E92174DE9B9EF1EDF5E0000
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 797AE76B0F4DE1ED6C96AF576291A7B8
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 32, KeyID= 22 Ad Size =   21, Pt Size =   14
# Instruction: Opcode=Authenticated Encryption
# INS:25A00000
# Info :               Ciphertext, EOT=1, Last=0, Length=14 bytes
HDR = 5200000E
DAT = 89F80B418F66F98B7AF858B058B70000
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 855C5ABC4EA9B323746C487AB6FEEBFC
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 33, KeyID= 23 Ad Size =    8, Pt Size =  916
# Instruction: Opcode=Authenticated Encryption
# INS:25E10000
# Info :               Ciphertext, EOT=1, Last=0, Length=916 bytes
HDR = 52000394
DAT = 193944028CC2DD46C3A18CBDF6EF2A0121FF25358333989F207FEA64E928F051
DAT = FE74F9AF8963BFE3EEF9D108C84F382AB0909A8C1C8FDB73425CE494B9AD8350
DAT = 338EEC047DADC239468C9AA56F69AE6454C57794D7E682C55B1DF7F36E19C115
DAT = 1AD55AF38EED1A082ADF45EC9F7142DE05A4DB3C2B1B00AA45A0841C6E91A5B0
DAT = 0E226F377600D56520D20EB1D4D46B01590FB20364D54E2181615245D3DA9CA9
DAT = CB88BAF7B49E71998B2FB586471793AACC3239CA6A0997B92FB895294F0A0D89
DAT = 7943E46952E3DDF9FE406E56177169BB640BEF7FD1C66C486354C21B84EB4FC6
DAT = 00B5DE855B0E94559932ECF0343337DEFB6A872C3AFA3025D9AEBBFCCA042B35
DAT = 6D45613A2E2072DA27709769F8EAA504956D1E2994D02D15916D53C9C7564328
DAT = 6BD9ADE5C66ACC29FAEE04D6EDE23E514040E5B82A1AB589131A7E3A6BBD3305
DAT = 657F35B66365E797226094920C7C40E5A616FC40D558F2FD862B8A10277C0F2B
DAT = E81D651459C96F89EA27E885B10FB0C52B5079CA2F66AB1E0CD9D37CD58BA42D
DAT = FD41B3B4FBCEF5C806CC6F3E6D84440EC74B6AD2BF3AE783C9EBA2266A002491
DAT = 778628F0F777A5C354C854D019B3C74521CC8E98DF8E92B36F4731CEEDE545C6
DAT = 5101C27592A91748201BE2A39A8F6B07C86E7DA459905ECFA07C4D166628C5D7
DAT = 126CFB31EEE45CF4CCB937C264BE6A26C9D0767787DBC31BC4CDE30783DB7B86
DAT = F8E4ED4D960C101965AB60A3CA384776F27286A4181654EEBDB647E3C66578EE
DAT = 8F08D5521F6C2EFFAF0BC6512CB2DC4913838DC377092EBD1E5FD849D42FB8B2
DAT = 35267FE8DDF59A9ED29C119EDF5E233640A09004DAD8480C122CC6F11DF5EAEA
DAT = 8D8B97B7F8AF7C89309C79F83C25E692346E625E2C293E5D9F054FB49CC4CBE7
DAT = 8961D82822B3F8D2621FDD1EB02CFC0DDFEC309090833A5156DF7CB99BC85CB7
DAT = BFDD7219D067834F1DBC1C7019E221A2A3EAFDFA9E13166A1B6520CF3241D5E7
DAT = 9C907815745307D34E77B93E6CD8BFD15F135C7AD1D6D136D48863AA85C5A9CF
DAT = 126DFEA53176755F1578495B494E662824CD5314C5CA9C0EA0280795B7F0976B
DAT = F8012C87413142FF052FC8C2F2FF96E3FC017F63A676F602DAF0624D5E51B489
DAT = E12BAA36E8872CE7DECEEA0D8DE343690AB7778390FADB6AC87DC9E62CE3B214
DAT = 1BC81531B8EBAB9101D17DD488555AA092DE35B929A1B97B0C0026F8984DBD17
DAT = E6AB29CE211488449C479E75ED70DE0120DBC1ACE4965F9EFB8492931B62DFC2
DAT = A813695CD99959FE27E0A7A1AB749F764B4BA3C8
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 8F8ABC8A5E33DD75CBFD054DC90DFAEA
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 34, KeyID= 24 Ad Size =   18, Ct Size =  409
# Instruction: Opcode=Authenticated Decryption
# INS:36220000
# Info :                Plaintext, EOT=1, Last=1, Length=409 bytes
HDR = 43000199
DAT = 090AE7FBAA0F796D64E715C083554CACD186630899966D4B2E2A5B24D68097A8
DAT = 45A4118AA54F2ACB5A060A2549EC869E05617EDF39D9A590A37FD030891066AD
DAT = F19D594B28E588AD3449EC2B2A354AB7511CFB53FBAC8141F611D0799B9B67D1
DAT = E117306C2349CB20168BDB2E2C64490963D12F02EA9978E6F826534C8D2A0A58
DAT = BBAFEC8D8FB4DAB0C90673CE384BE00AE3D85B777A813FA164E9F5751A11F85A
DAT = 471A1A21D6355D4A943B961A9254835EB17A1F40137E1B28965FC3387F056D0C
DAT = 851A1D85CD75CD6AABAC223DD547615BE6B7DCF43302D6AF29A6FA8D6BB443AD
DAT = AB36D037DA8FA12AE85BB71364CC932A051FA3B106139C614F4FEE3E44E1CEAF
DAT = 90B4B7D572F6E056230A42103B028091EAF9DF5745F206DFBFED2D4C9803F09E
DAT = A0598B9772C8EECFA9F507A93C6B8CDAF7C88D0C9BD82E68C958899F48CE24BE
DAT = DF4A4F04BAB4A52FD27ABA34B7485278696389C7E99978D3613D05B026C9C7B4
DAT = 59ACDA7C51D09FF7B6D75EC73A16ACDE928B98092AE2DC96661C77F96A180EDE
DAT = 9A941555AB2A8FD9D9BB0A728491116C9EEC49BC3E05022101000000
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 35, KeyID= 24 Ad Size =    4, Ct Size =  263
# Instruction: Opcode=Authenticated Decryption
# INS:36230000
# Info :                Plaintext, EOT=1, Last=1, Length=263 bytes
HDR = 43000107
DAT = 738C3606C1B4BB1C68B83017D473E44B878F56B1D35E71EBF2C16BC18AB54BDD
DAT = 044DCDC416ADD0D4A3833D2C2B477C73740CB4CD53B3DF8AE78CE7F3A98B9947
DAT = 036ADF71B44F8D67329AA766396338B713E8C291FA0AA93FDDC7D8371EB57405
DAT = 9EFF52353876C1947F6EFCB21C5D2440A8A98B52348FBF8E7EEACA2A8E63C129
DAT = 4D7FA2B8691C913DC41CCF7DEC428BC442632FC4BBAA217A31846FF3C805CD61
DAT = 7BEB87283D1D56AC99FE46E6BE4C26DB32A2C223B157A29918E0E4060F4DB94C
DAT = 05943EC29083FAB63253329797AC76D05BD646C9548A92197499EB0B8E2E0AA1
DAT = 5328A253EF0ABCE4BF20EFC0FFB4C729EC7A0987AA4C815B724AC70AEF055C2E
DAT = 603F3EB045D7C600
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 36, KeyID= 24 Ad Size =   14, Pt Size =  368
# Instruction: Opcode=Authenticated Encryption
# INS:26240000
# Info :               Ciphertext, EOT=1, Last=0, Length=368 bytes
HDR = 52000170
DAT = 3179B9715552F76A5380B076A214D7E73DCFAC1570A4CC2FC4C64353421A37B3
DAT = 7D72B14EE04D6A6EF6497F838128218BD3900BB0EBD4A3BF925000A3CFF9ECA9
DAT = ACD469A1AD3D73D1243A46D8BE9E9B2AF30529A6874B03581CF2A5D6B6D1AE46
DAT = EAE7B2502E5CD3F586931F9F16B652E0A88F9F370DE224C448C0F5FFABD9E426
DAT = CD011BF07699D28503A9BA63E1F982FBAD1C0AA90565D06435F02C63222DBB7D
DAT = CC794511759A39658EBAFB8BA2FA317F09FA3E4892700FCF9D566010E17BA2BE
DAT = 02CA336DB83B348B2C21C9559D1F251010521FD67A2C214AAE53A3204CA8EEE0
DAT = F49B3161530765F6F6F18F44D9D9305970EC6BCCCAF7967BC10A02DA6C57EA15
DAT = D443FEE9D7404C54E54FE90D4C1178E0B8C14A02C69E4F60D8AC717116827F60
DAT = 5AE6A9AE616E99F519091BD640F0EC8318EE006F3BD6A883C8DD134C7C75AEAE
DAT = 0D259BFBDB5037556DDC854A2F54FEA4F0EB4C5254BFC79D7AD749D776E5A450
DAT = 7D960C34CAC9CFFA078758C24D51E605
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = C6CC3BE3CD20604B39289FF17ED3155F
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 37, KeyID= 25 Ad Size =   11, Pt Size =  781
# Instruction: Opcode=Authenticated Encryption
# INS:26650000
# Info :               Ciphertext, EOT=1, Last=0, Length=781 bytes
HDR = 5200030D
DAT = 5F78F565454427F33C3C488E14382B4E8B36AEDBFB6423A9B58B7BB7DBB3DFC4
DAT = BE2EC5F993C848EB054570D72210389A64EA3AB98FEF7AA7185CBE48AD03FE95
DAT = 3E4B8BA370F617DFF3EEA65608914F4E175FAE922C6B52364543C337ED5D1CE7
DAT = 090E6B30148F9D47CBF8B61C08952145E000F24D0B787D081ECFDF745F26586C
DAT = 4187041C4B334F4ACC9C75835953B4F95E56C134D1BCFDCE598F253DD328A857
DAT = 4755DFCCA6AFFD9D85A0326BAB2F10F58D33AE568896702041DA0CD8856BBC2D
DAT = FE8F342252C4416ED23580746CFE4308FFFED4EDDE6C3A19FF8AACBC5DA1350C
DAT = 28E7D90DB077C71897C8E5C61A6F013C63E82FECFC8161AD713DC89D97A6C3C7
DAT = 648F6DD625225DFE3A47DA77A299E74D901F665158984CF99581F16E996B3475
DAT = C0D889F4A1A619A716D634BE7AFFBAE9702E2C8B3F73CFE18E68A08F6F38880C
DAT = A55F6DFD727408C2393DFFC5BEE3A9AE0FBB985C73F307CBAD90541730C94CB0
DAT = 6DFE32BAA0D23725598290DB120B102E7B99B52AC16DD5308C07FFFE70E8C7B2
DAT = 6FA374897D7F74B2F5797057C30B81E92C53C7083408E8A1FE8038F83555A708
DAT = AC57258137A010E4E260C61E173E5D63386296C93F119C55583D4007A280C3B4
DAT = B3BABC3D2954F1208B101DDAAD711D24C5C728911974A6705C382FF927EE7ECB
DAT = 6F0CD7B40B35DDAC0E742B939F28014061D6F849ED86CC24A765F3A95C1426D0
DAT = 6E022E221265A48666E287EDD2DBCFB7BCB24AA1795BAD1B1869840354A655F1
DAT = FC6CF8A1107B4DF06F08B8765120502592E3E92192D659AC684E6C8DFC764255
DAT = 72DE05E13156C99CC6C9E771F34BF0BA6B5ED6BFC6CC3F95780C84ED89D878A9
DAT = 9F29C9BE98BCCC54B59F2C79D5E3F2925F991EA93EF44F02B6E80883D0024672
DAT = A7B5380D38B79387989A9F9C22560A5FDF0B8E1731CECF23F16B50CCFB6266E2
DAT = 539DBE3A47EBB3469BB9E8C69E643571F6DD2EF745B1A261B74E89005F7A4ECC
DAT = BD9F08270FE6A658C70DAF9B8047518DFF92C54C06D4A0D4266A61E0658A01DA
DAT = F591D42013BD8A0B09BA1F5C565E09F00D08A264D2F70B8DC17943629DD5204C
DAT = 8ADABC95D5D0E7E5659D0039B3000000
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 4A62604DF5D4ECC6B8642C14F8BEF0F1
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 38, KeyID= 25 Ad Size =   11, Pt Size =  455
# Instruction: Opcode=Authenticated Encryption
# INS:26660000
# Info :               Ciphertext, EOT=1, Last=0, Length=455 bytes
HDR = 520001C7
DAT = 4167DD7D6C56E6D6F82F42CC6B66F93B254DB15EF100DC893E33CCA62CFE63C2
DAT = EA899BBCCB606D6FE77F52C40C46F987C7B5345CDF693B6BC1549CBCFB1552D4
DAT = 459BD655FB7690EA27B1E8382513A5962CDF089DC8ACF0457A52753E652C6F16
DAT = CF381A132F84088668F045951E75C0E430912C8765E9BB04DA236BB7427E80C5
DAT = 21AB442538256BA6C4E03C852EC7F76F10C0038A28F023FCCC3D5496081B9047
DAT = C452EFD2DA4D4407D28F50F7D0D83665BF74114B720BBE4C6DE22C576E08007D
DAT = C083B7E54B963C4EFEECDB2145264ED55D92043FE947D17D2BD533E5BFEF1FE5
DAT = 765363C07886FB6EABCB4AA37BD44FBAAFA1C99D28242E3E9F3383869FB564E4
DAT = 20CEA512D21CD3DB67A4346001B4FE5E7E7C6C145B64F7838179F7E39F0309B0
DAT = 32C928832883121EF12ABEC77DEF008488F592C2156D87B5A0C9D52695CB9503
DAT = C08381D49F8A1C8451E0C7F85B1948678D1BB96C78044DF9FB7F3BD6568DA9C9
DAT = DFEB31000C4E56FDF3AE016B21D0C1E9338436B1CFF13378315B5F65DC9AA04C
DAT = 2BBF0F97B1DA11C4A2DC86E206E0D4C5AA4D8918B952F98C23A91BEE091C71E8
DAT = FD3103959DCD943286FCCF5E3F9FE38EBB95E59AF4036D5FAF1185AA0C767619
DAT = B162E0BDA836FF00
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = FD4B0A35F07217C8D65E4F9BD08F4FDD
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 39, KeyID= 26 Ad Size =   22, Ct Size =  989
# Instruction: Opcode=Authenticated Decryption
# INS:36A70000
# Info :                Plaintext, EOT=1, Last=1, Length=989 bytes
HDR = 430003DD
DAT = 339B3FFA0912F7828B4F6C8CB1C27C2AB27F05918BE2E5A34467D3FCBC794356
DAT = 45D89D0594CA8B24D5E0A132335DBC5FDC8F01FEC725D2C18EE2CA0150A6743B
DAT = 0BD6AE0A5213C0E361BDCF9016A0250F5F640084AB6A0A7CC1C914D72E9EF688
DAT = 2356E951B86DD961F9291B1C94097F7BAFF5759752A2439C008039D5D8D0BD17
DAT = 537AD15A852F9CAA63525D89E2581AC5EC36E087C91921C827AD0411B45C77D9
DAT = 72FDEF002D4663EFE77B24F88EBC6ABA62FC5F5B917EA3BB9A6CD0A8240564BD
DAT = E886871AD516C974D0387C39B098D7AFB3A8EACAD7DDFFDF5B3AB55F1A39C931
DAT = DC8C9F057526769BB372D8B141BB83CD3A20EDB9F36674B6DC643FA22C83E63F
DAT = AA8AE941086E64E291B59BF7B6CA224D4C34FE60B3BC0B77CB36BA8CD5ABB221
DAT = 47FA998CE2752815C543516C109A7CF73C7F03BE5934C9644CD2F216FF2127B8
DAT = 755800A6B960DBF8558EF18D3AF813B35822EBDC78291DE49F66D392784B90C7
DAT = C7F5DF3DCCB40F6855ECCA19C77E9A5D2C321E2ACBE98326C626E1F94FF77F12
DAT = A974DAAF307085D61873074663B4C6D76AFA285B5328876F9AA6423EE79E63F6
DAT = E8CC7805254AD1CB17841F305E2A8F5CCFF79C7C3701D5C6E5993A49F63822C0
DAT = 0AFB8BEC448D44B8503BB57BE8BB6B229952F7A9336A0C0F6EE30EB868803502
DAT = 95B363806492A25DBAAAD3EC78BA50C15EBC7CFFE63C7614CA5E17823E6730D7
DAT = 413CC48CADB91932BE3F3DCC43D1F995DBF616A847A415CF0623F4177827B567
DAT = AD01F8E402FFCFEB4B59A7C50DA3FD00A516B5A89CF05E685E4E5C3383E476EC
DAT = 39F2E5594AC615084B9DEA0A5FEDAC00194971E16C8A8364B3BD43075E15BEE9
DAT = 3566E829DB7264DD043A464C9572ECD4434C5CA0B134B986D9C51E82B052032F
DAT = 13F071B7DC0813CF00E7AE7F46BB0CC28E16B9D02209FAB51CB9B5EF76D3D21D
DAT = 3CE408D91CCB466BAE542347C7D2BDFFFDCB79B279B4735AB530BB7465D416E7
DAT = C8697D0878C6D319B01132ABC8FE106DDB4E2B1DBAA4000D1CC7D12543CC526A
DAT = 2702E35B97F346EAC20B87467E6ECAFF0DD03163AABD90885BEE984DEF269E9D
DAT = 24F826D34DF99CC18224A687F79D72B31D1F94B2F5C18132E14BAE0E50C70F38
DAT = DC0D61817E27DF73423754E1181BEBBDF5344EB89C79593775CB30E3FCBB6943
DAT = 3F3038C64BFF0D905695816676C8A096100C41D743D5228432B90851971FE685
DAT = 49FE0CBD322B59BFE74576E4E8161B50A684E518BAD2FA165ECE95691F84D4DA
DAT = 7B96028C193422A79377AF72A6FC759481DF1155D12BBFEE52B42CA7A769C9B9
DAT = C91283CB3DE51E87727D048B52E4C0C140EE6A441E2E0C4348EED1BD7E8DF83D
DAT = 0CF874A6E32661C1E6D022D3D834DC74CAE98437B0238459E3B508B7D3000000
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 40, KeyID= 27 Ad Size =   10, Ct Size =  851
# Instruction: Opcode=Authenticated Decryption
# INS:36E80000
# Info :                Plaintext, EOT=1, Last=1, Length=851 bytes
HDR = 43000353
DAT = 1EB2292D83E3B4E2FBF94B12FE8A6D6F146BAAEC6000F5D6608E01AF52768DFE
DAT = 068D3AB5C5D7646AEB5D8356EA1992E2D2EA21294BDA6291FE2C10E985BA6433
DAT = BEE2F5213A9785000213C4ED84D79676FC326DF656B8735B2043835534A3E549
DAT = E95400A7FF092DAD29FA8C616C941928914DF3D7AABCB66B4A5D0FE850499240
DAT = 68D9C32D9BCE6FC73C1481D79B0BD22DDD3DC24728C5AF4A2E727BA9C2829147
DAT = DBBDCD105C6389ECA78D17E24550EB4EEAB028289ACA4E5B1EFA335BA5ABB796
DAT = 55B47A90A7600011AA1B5A3C583A61A1AAAB867C9D0BE1BD6ECC4C8B2E1CA822
DAT = 6601E01BF25FF93D213848C0AF0A869008C903E675622D50E14E0A7368F181B3
DAT = 3A88EA5AB322EBA6D155D6C142AD8BCE7D98A1C3298D06A63307BCCFAA26C418
DAT = D23F7DB5D085FF67F963BB53B66251B48426FCAD215B12D89EE80A071E633A3C
DAT = BBF1D34C07CB2A47F2E8C9AC165608320C8755AB19E5C44D3C32BBDBA64A31B7
DAT = 344771C0E485B8EDAD51F3817D5F8B3C5BBE74967379459B2F1E08F38199392C
DAT = CAF43C26ECACAF5C6B1B299C51F0B5A1419EE8998AF87A6DBA5B1D967B047C23
DAT = 6DFB0A973D60148592253BC2462F0FA393FCB9412AA69FC9F40D0C2579237BEF
DAT = 991E81DDA1ACF8C40419C96C8F8D928865034A39E7AF0D7FCBAD3C065B3EA539
DAT = 7E08B8259FE49349B0EBDEC0C6AA5265F5FBDB64721DF06B0B6DD4770F750207
DAT = B58FF1953B964735AE8F5EBF97A2F8E114FF27DEFEDFEBDABC521BAD9A74E48C
